,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
16A0601,26-Jul-2019,13:48:07,,,118545,15165,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,13:49:56,,,122129,15422,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,13:51:54,,,125864,15678,0,8,-52.2457,-61.1857,13:52:03.680001 26-Jul-2019,FastGPS,-52.2457,-61.1857,,,5.0,9.7,,,39,15,23,8603,2776,-0.250000,42,2,23514,2144,2.937500,41,22,3445,1656,-2.250000,40,3,23966,1408,-1.625000,39,7,17149,1376,5.187500,39,9,2621,1344,2.625000,39,16,13515,1312,3.312500,39,6,28410,932,0.437500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:02:42,,,129554,15935,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,33,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:04:03,,,133394,16192,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:05:38,,,137234,16449,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:06:00,,,141074,16706,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:07:36,,,144914,16963,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:08:02,,,148754,17220,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:09:01,,,152594,17477,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:10:45,,,156434,17734,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:12:40,,,160425,17990,0,10,-52.2512,-61.2060,14:12:48.680001 26-Jul-2019,FastGPS,-52.2512,-61.2060,,1,9.3,8.7,,,48,15,2,8295,2592,2.000000,41,23,15064,2088,-0.687500,40,29,21142,1860,1.875000,39,9,17064,1852,2.062500,39,16,11584,1456,2.625000,38,6,15155,1344,-0.375000,38,5,25524,1128,5.187500,37,3,29798,944,-1.937500,36,7,32635,816,4.625000,36,26,24698,756,0.562500,35,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:22:03,,,164371,18247,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:24:04,,,168467,18504,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:25:00,,,172563,18761,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:27:03,,,176810,19017,0,6,-52.2542,-61.2168,14:27:12.170001 26-Jul-2019,FastGPS,-52.2542,-61.2168,,,5.6,9.2,,,44,15,3,14417,2804,-2.125000,42,7,2396,2544,4.187500,41,6,25208,1420,-0.812500,39,23,20419,1156,-1.000000,38,2,26407,880,1.312500,37,5,8619,824,5.187500,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:37:06,,,181012,19274,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:38:01,,,185364,19531,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:39:57,,,189867,19787,0,8,-52.2571,-61.2309,14:40:07.170001 26-Jul-2019,FastGPS,-52.2571,-61.2309,,,5.5,10.2,,,46,15,3,17758,1932,-2.187500,40,23,7744,1908,-1.250000,40,6,14337,1656,-1.187500,39,7,7003,1552,3.812500,39,2,15996,1488,0.750000,39,9,3692,1268,1.375000,38,30,30490,732,5.125000,36,16,11776,616,1.625000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,14:51:11,,,194220,20043,0,5,-52.2598,-61.2387,14:51:21.150001 26-Jul-2019,FastGPS,-52.2598,-61.2387,,,2.7,10.2,,,46,15,2,17218,2700,0.312500,41,7,18692,1896,3.437500,40,30,29463,1800,4.937500,39,5,30118,1508,5.000000,39,6,22538,1032,-1.437500,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:01:03,,,198678,20300,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:03:06,,,203286,20557,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:05:06,,,208045,20813,0,5,-52.2628,-61.2512,15:05:16.180001 26-Jul-2019,FastGPS,-52.2628,-61.2512,,,1.3,10.2,,,42,15,7,7580,2552,2.875000,41,30,14530,968,4.687500,37,23,22230,948,-1.562500,37,9,29458,924,0.687500,37,2,17090,628,-0.250000,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:15:50,,,212654,21069,0,6,-52.2645,-61.2623,15:15:59.780001 26-Jul-2019,FastGPS,-52.2645,-61.2623,,,36.1,9.8,,,48,15,16,21765,5008,0.250000,44,9,12837,3272,0.437500,42,5,22669,2764,4.625000,41,23,8764,2312,-1.687500,40,7,19417,1724,2.500000,39,2,19777,844,-0.625000,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:26:31,,,217263,21325,0,6,-52.2736,-61.2085,15:26:45.385 26-Jul-2019,FastGPS,-52.2736,-61.2085,,1,8.3,14.4,,,45,15,5,1350,1856,4.375000,40,7,1135,1640,2.062500,39,30,27776,1244,4.187500,38,9,784,1168,0.187500,38,23,2120,968,-1.812500,37,16,6464,780,-0.125000,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:37:39,,,221977,21582,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:38:47,,,226841,21839,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:40:02,,,231856,22095,0,7,-52.2709,-61.2939,15:40:11.17 26-Jul-2019,FastGPS,-52.2709,-61.2939,,,10.5,9.2,,,50,15,5,1726,2308,4.062500,40,7,26210,2076,1.562500,40,9,27797,2008,-0.187500,40,30,24603,1608,3.875000,39,2,1401,1180,-1.312500,37,16,27593,968,-0.562500,36,23,30578,828,-1.875000,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:50:45,,,236826,22352,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:52:55,,,241946,22609,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:54:58,,,247066,22866,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:56:50,,,252186,23123,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,36,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:58:17,,,257306,23380,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,15:59:01,,,262426,23637,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,44,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:00:48,,,267697,23893,0,6,-52.2749,-61.3209,16:00:57.62 26-Jul-2019,FastGPS,-52.2749,-61.3209,,,5.5,9.6,,,47,15,5,6490,4492,3.437500,43,7,29654,2608,0.812500,41,9,22763,2324,-0.625000,40,30,24031,1520,3.250000,39,16,10870,1180,-1.125000,37,23,17910,564,-2.000000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:11:02,,,272923,24150,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:12:38,,,278450,24406,0,8,-52.2765,-61.3341,16:12:47.16 26-Jul-2019,FastGPS,-52.2765,-61.3341,,1,2.1,9.2,,,48,15,9,32082,3432,-0.875000,42,7,26597,2996,0.437500,41,16,12841,1612,-1.375000,39,5,9489,1488,3.062500,38,30,24691,1432,2.937500,38,4,22467,1192,1.937500,37,27,31408,812,3.000000,36,13,24690,584,4.875000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:22:00,,,283932,24663,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:23:33,,,289564,24920,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:24:06,,,295196,25177,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:26:13,,,300828,25434,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:27:12,,,306460,25691,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:28:14,,,312243,25947,0,5,-52.2798,-61.3545,16:28:24.06 26-Jul-2019,FastGPS,-52.2798,-61.3545,,,5.5,10.1,,,46,15,5,20300,5656,2.437500,44,7,20126,1816,-0.062500,39,13,10292,1356,4.812500,38,9,1961,1232,-1.187500,38,30,1193,864,2.437500,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:38:37,,,317981,26204,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,49,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:39:16,,,323869,26461,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:40:00,,,329908,26717,0,6,-52.2836,-61.3688,16:40:09.7 26-Jul-2019,FastGPS,-52.2836,-61.3688,,,2.8,9.7,,,53,15,30,9757,3204,2.062500,41,9,24146,2260,-1.375000,40,5,28492,2072,2.000000,39,13,22684,1924,4.687500,39,7,25252,1432,-0.375000,38,28,19350,1348,5.687500,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:50:32,,,335902,26974,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:51:07,,,342046,27231,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,16:52:34,,,348341,27487,0,6,-52.2865,-61.3858,16:52:43.12 26-Jul-2019,FastGPS,-52.2865,-61.3858,,,8.6,9.1,,,38,15,7,609,2256,-0.687500,41,13,13741,2132,4.562500,41,5,6688,1764,1.500000,40,9,17295,1296,-1.562500,39,28,25787,1024,5.437500,38,30,22881,544,1.687500,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:02:15,,,354591,27744,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:03:14,,,360991,28001,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:04:17,,,367391,28258,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:05:16,,,373791,28515,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:06:08,,,380191,28772,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:07:00,,,386591,29029,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:08:28,,,392991,29286,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:09:46,,,399391,29543,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:11:22,,,405791,29800,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,37,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:12:11,,,412191,30057,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:14:15,,,418591,30314,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:15:17,,,424991,30571,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:16:06,,,431391,30828,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:17:52,,,437791,31085,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:19:09,,,444342,31341,0,7,-52.2956,-61.4166,17:19:19.18 26-Jul-2019,FastGPS,-52.2956,-61.4166,,1,4.8,10.2,,,45,15,5,6374,3204,0.437500,42,7,2705,2436,-1.187500,41,30,1338,2372,0.937500,41,28,6575,2064,5.062500,40,27,31986,1832,0.562500,40,13,30380,1324,4.250000,38,4,6282,728,-0.312500,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:29:05,,,450848,31598,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,41,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:30:01,,,457655,31854,0,7,-52.2985,-61.4266,17:30:10.68 26-Jul-2019,FastGPS,-52.2985,-61.4266,,,5.2,9.7,,,66,15,13,2510,3692,4.000000,41,5,23658,3444,0.000000,41,7,32366,1604,-1.375000,37,28,21721,1588,4.750000,37,9,13759,1060,-2.000000,36,30,26008,996,0.625000,35,15,20443,740,5.000000,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:40:00,,,464312,32110,0,7,-52.3023,-61.4367,17:40:08.67 26-Jul-2019,FastGPS,-52.3023,-61.4367,,,9.0,8.7,,,38,15,5,23391,5164,-0.312500,45,28,15196,3472,4.437500,43,13,20521,2820,3.812500,42,9,22942,1760,-2.062500,40,30,1023,1612,0.375000,40,7,16224,700,-1.500000,36,15,18722,600,4.937500,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:50:57,,,471074,32367,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:52:01,,,477986,32624,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,38,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:53:49,,,484898,32881,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:55:29,,,491810,33138,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,17:56:10,,,498722,33395,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,18:00:43,,,505634,33652,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,18:02:09,,,512546,33909,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,18:04:10,,,519609,34165,0,6,-52.3131,-61.4658,18:04:18.7 26-Jul-2019,FastGPS,-52.3131,-61.4658,,,1.7,8.7,,,46,15,15,11405,3264,4.750000,42,30,12949,1788,-0.250000,39,13,6602,1188,3.250000,38,28,15549,920,3.562500,37,7,9968,724,-1.750000,35,5,12148,652,-1.062500,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,18:14:43,,,526627,34422,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,47,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,18:16:46,,,533795,34679,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,18:18:41,,,540963,34936,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,45,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A0601,26-Jul-2019,18:20:25,,,548131,35193,0,0,-52.1700,-60.9200,09:00:00 26-Jul-2019,User,,,,,,,,,46,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
